MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2023-2024_West Ham_Sheffield United,2023-2024,7,2023-09-30,15:00,West Ham,Sheffield United,2,0,H,2.0,0.0,H,G Scott,20.0,16.0,9.0,2.0,7.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0,1.45,4.5,7.0,1.67,2.2,1.49,5.1,7.5,1.45,4.79,7.1,1.7,2.4,1.64,2.29,3,0
2023-2024_Wolves_Man City,2023-2024,7,2023-09-30,15:00,Wolves,Man City,2,1,H,1.0,0.0,H,C Pawson,3.0,23.0,1.0,8.0,0.0,6.0,18.0,12.0,5.0,4.0,0.0,0.0,8.0,5.75,1.33,1.53,2.5,10.0,6.0,1.36,9.2,5.65,1.33,1.57,2.57,1.53,2.51,3,0
2023-2024_Tottenham_Liverpool,2023-2024,7,2023-09-30,17:30,Tottenham,Liverpool,2,1,H,1.0,1.0,D,S Hooper,24.0,12.0,8.0,4.0,12.0,5.0,11.0,17.0,5.0,4.0,0.0,2.0,2.9,4.0,2.15,1.36,3.2,3.08,4.2,2.28,2.96,4.03,2.21,1.42,3.2,1.39,3.02,3,0
2023-2024_Nott'm Forest_Brentford,2023-2024,7,2023-10-01,14:00,Nott'm Forest,Brentford,1,1,D,0.0,0.0,D,P Tierney,6.0,18.0,1.0,5.0,1.0,11.0,6.0,10.0,1.0,2.0,1.0,0.0,2.75,3.1,2.7,2.1,1.73,2.89,3.46,2.75,2.81,3.27,2.65,2.17,1.81,2.09,1.76,1,1
2023-2024_Fulham_Chelsea,2023-2024,7,2023-10-02,20:00,Fulham,Chelsea,0,2,A,0.0,2.0,A,T Robinson,10.0,11.0,3.0,4.0,8.0,1.0,15.0,12.0,1.0,4.0,0.0,0.0,3.6,3.5,2.05,1.98,1.92,4.0,3.62,2.1,3.73,3.49,2.06,2.03,1.94,1.93,1.89,0,3
2023-2024_Luton_Burnley,2023-2024,7,2023-10-03,19:30,Luton,Burnley,1,2,A,0.0,1.0,A,P Bankes,18.0,14.0,3.0,4.0,7.0,6.0,14.0,6.0,4.0,2.0,0.0,0.0,2.9,3.0,2.63,2.2,1.65,3.0,3.3,2.72,2.92,3.18,2.63,2.31,1.73,2.24,1.67,0,3
2023-2024_Luton_Tottenham,2023-2024,8,2023-10-07,12:30,Luton,Tottenham,0,1,A,0.0,0.0,D,J Brooks,12.0,15.0,2.0,4.0,5.0,6.0,16.0,7.0,2.0,1.0,0.0,1.0,6.0,4.75,1.45,1.53,2.4,7.1,5.1,1.54,6.46,4.79,1.48,1.58,2.57,1.55,2.46,0,3
2023-2024_Burnley_Chelsea,2023-2024,8,2023-10-07,15:00,Burnley,Chelsea,1,4,A,1.0,1.0,D,S Attwell,10.0,9.0,3.0,5.0,7.0,3.0,11.0,8.0,2.0,4.0,0.0,0.0,4.5,3.8,1.73,1.85,2.05,4.92,4.1,1.8,4.63,3.92,1.76,1.87,2.1,1.8,2.04,0,3
2023-2024_Everton_Bournemouth,2023-2024,8,2023-10-07,15:00,Everton,Bournemouth,3,0,H,2.0,0.0,H,D Coote,25.0,11.0,8.0,4.0,8.0,7.0,14.0,15.0,1.0,2.0,0.0,0.0,1.91,3.6,3.8,1.85,2.05,2.03,3.85,3.99,1.97,3.7,3.81,1.87,2.1,1.83,2.01,3,0
2023-2024_Fulham_Sheffield United,2023-2024,8,2023-10-07,15:00,Fulham,Sheffield United,3,1,H,0.0,0.0,D,S Barrott,20.0,5.0,6.0,2.0,9.0,4.0,8.0,10.0,1.0,2.0,0.0,0.0,1.62,3.8,6.0,1.96,1.94,1.68,4.16,6.2,1.64,3.96,5.69,2.0,1.96,1.93,1.9,3,0
2023-2024_Man United_Brentford,2023-2024,8,2023-10-07,15:00,Man United,Brentford,2,1,H,0.0,1.0,A,A Madley,21.0,11.0,8.0,3.0,7.0,5.0,10.0,17.0,0.0,5.0,0.0,0.0,1.67,4.2,4.75,1.65,2.2,1.74,4.35,5.0,1.69,4.2,4.78,1.72,2.32,1.64,2.23,3,0
2023-2024_Crystal Palace_Nott'm Forest,2023-2024,8,2023-10-07,17:30,Crystal Palace,Nott'm Forest,0,0,D,0.0,0.0,D,C Pawson,8.0,16.0,2.0,5.0,3.0,7.0,7.0,12.0,0.0,1.0,0.0,0.0,2.2,3.1,3.6,2.25,1.62,2.31,3.44,3.65,2.24,3.25,3.49,2.35,1.71,2.28,1.65,1,1
2023-2024_Brighton_Liverpool,2023-2024,8,2023-10-08,14:00,Brighton,Liverpool,2,2,D,1.0,2.0,A,A Taylor,14.0,14.0,3.0,4.0,8.0,1.0,12.0,20.0,1.0,2.0,0.0,0.0,3.0,3.8,2.2,1.36,3.1,3.25,4.32,2.21,3.05,4.01,2.17,1.38,3.39,1.35,3.22,1,1
2023-2024_West Ham_Newcastle,2023-2024,8,2023-10-08,14:00,West Ham,Newcastle,2,2,D,1.0,0.0,H,P Bankes,5.0,10.0,3.0,3.0,4.0,2.0,11.0,18.0,3.0,3.0,0.0,0.0,3.2,3.75,2.1,1.7,2.1,3.47,3.84,2.2,3.32,3.72,2.13,1.79,2.21,1.72,2.15,1,1
2023-2024_Wolves_Aston Villa,2023-2024,8,2023-10-08,14:00,Wolves,Aston Villa,1,1,D,0.0,0.0,D,R Jones,8.0,18.0,3.0,4.0,2.0,10.0,19.0,9.0,2.0,2.0,1.0,0.0,3.5,3.4,2.1,1.75,2.05,3.5,3.77,2.21,3.4,3.59,2.14,1.85,2.12,1.8,2.04,1,1
2023-2024_Arsenal_Man City,2023-2024,8,2023-10-08,16:30,Arsenal,Man City,1,0,H,0.0,0.0,D,M Oliver,12.0,4.0,2.0,1.0,5.0,4.0,8.0,7.0,2.0,3.0,0.0,0.0,2.9,3.3,2.4,1.75,2.05,3.05,3.66,2.51,2.92,3.49,2.44,1.85,2.16,1.78,2.05,3,0
2023-2024_Liverpool_Everton,2023-2024,9,2023-10-21,12:30,Liverpool,Everton,2,0,H,0.0,0.0,D,C Pawson,26.0,6.0,6.0,1.0,12.0,4.0,9.0,9.0,1.0,1.0,0.0,1.0,1.33,5.75,7.5,1.4,2.88,1.4,6.0,8.8,1.36,5.66,8.01,1.43,3.07,1.41,2.92,3,0
2023-2024_Bournemouth_Wolves,2023-2024,9,2023-10-21,15:00,Bournemouth,Wolves,1,2,A,1.0,0.0,H,P Tierney,7.0,20.0,4.0,7.0,3.0,12.0,15.0,10.0,2.0,6.0,1.0,0.0,2.38,3.4,3.0,1.85,2.05,2.48,3.7,3.05,2.41,3.48,2.95,1.88,2.07,1.82,2.02,0,3
2023-2024_Brentford_Burnley,2023-2024,9,2023-10-21,15:00,Brentford,Burnley,3,0,H,1.0,0.0,H,J Smith,23.0,6.0,10.0,1.0,5.0,5.0,14.0,12.0,5.0,2.0,0.0,1.0,1.83,3.75,4.2,1.95,1.95,1.9,3.86,4.53,1.83,3.74,4.4,2.01,1.97,1.92,1.92,3,0
2023-2024_Man City_Brighton,2023-2024,9,2023-10-21,15:00,Man City,Brighton,2,1,H,2.0,0.0,H,R Jones,10.0,5.0,6.0,3.0,2.0,2.0,9.0,11.0,2.0,2.0,1.0,0.0,1.4,5.25,6.5,1.36,3.1,1.46,5.7,7.3,1.41,5.36,6.83,1.41,3.2,1.37,3.09,3,0
2023-2024_Newcastle_Crystal Palace,2023-2024,9,2023-10-21,15:00,Newcastle,Crystal Palace,4,0,H,3.0,0.0,H,T Robinson,10.0,17.0,7.0,3.0,6.0,8.0,7.0,12.0,2.0,3.0,0.0,0.0,1.45,4.5,7.0,1.85,2.05,1.5,4.8,8.0,1.46,4.53,7.44,1.87,2.1,1.82,2.03,3,0
2023-2024_Nott'm Forest_Luton,2023-2024,9,2023-10-21,15:00,Nott'm Forest,Luton,2,2,D,0.0,0.0,D,S Barrott,19.0,13.0,8.0,4.0,4.0,2.0,12.0,11.0,3.0,0.0,0.0,0.0,1.67,3.75,5.5,2.08,1.82,1.75,3.97,5.75,1.69,3.82,5.33,2.15,1.84,2.03,1.8,1,1
2023-2024_Chelsea_Arsenal,2023-2024,9,2023-10-21,17:30,Chelsea,Arsenal,2,2,D,1.0,0.0,H,C Kavanagh,11.0,13.0,5.0,3.0,2.0,7.0,7.0,14.0,3.0,3.0,0.0,0.0,3.2,3.4,2.25,1.98,1.92,3.4,3.56,2.36,3.24,3.47,2.26,2.01,1.98,1.92,1.9,1,1
2023-2024_Sheffield United_Man United,2023-2024,9,2023-10-21,20:00,Sheffield United,Man United,1,2,A,1.0,1.0,D,M Oliver,12.0,14.0,6.0,5.0,5.0,4.0,12.0,10.0,3.0,1.0,0.0,0.0,6.5,5.25,1.4,1.53,2.4,7.8,5.4,1.46,7.27,5.07,1.42,1.59,2.6,1.55,2.47,0,3
2023-2024_Aston Villa_West Ham,2023-2024,9,2023-10-22,16:30,Aston Villa,West Ham,4,1,H,1.0,0.0,H,D Coote,15.0,14.0,7.0,4.0,8.0,7.0,9.0,15.0,0.0,1.0,0.0,0.0,1.85,3.6,4.0,1.57,2.35,1.95,4.03,4.1,1.9,3.86,3.88,1.63,2.5,1.58,2.39,3,0
2023-2024_Tottenham_Fulham,2023-2024,9,2023-10-23,20:00,Tottenham,Fulham,2,0,H,1.0,0.0,H,A Taylor,15.0,10.0,5.0,3.0,3.0,5.0,10.0,14.0,2.0,0.0,0.0,0.0,1.5,4.5,6.0,1.5,2.5,1.55,5.0,6.4,1.51,4.7,5.99,1.54,2.66,1.51,2.55,3,0
2023-2024_Crystal Palace_Tottenham,2023-2024,10,2023-10-27,20:00,Crystal Palace,Tottenham,1,2,A,0.0,0.0,D,A Madley,13.0,10.0,3.0,1.0,11.0,2.0,19.0,11.0,2.0,1.0,0.0,0.0,4.5,3.75,1.75,1.94,1.96,5.0,3.95,1.83,4.64,3.83,1.79,1.99,2.08,1.89,1.96,0,3
2023-2024_Chelsea_Brentford,2023-2024,10,2023-10-28,12:30,Chelsea,Brentford,0,2,A,0.0,0.0,D,S Hooper,17.0,7.0,2.0,5.0,10.0,1.0,12.0,7.0,1.0,4.0,0.0,0.0,1.65,4.0,5.25,1.8,2.0,1.7,4.22,5.75,1.65,4.1,5.31,1.86,2.11,1.81,2.04,0,3
2023-2024_Arsenal_Sheffield United,2023-2024,10,2023-10-28,15:00,Arsenal,Sheffield United,5,0,H,1.0,0.0,H,T Robinson,13.0,2.0,8.0,0.0,6.0,1.0,9.0,13.0,0.0,3.0,0.0,0.0,1.13,8.5,19.0,1.36,3.1,1.14,11.0,26.0,1.13,9.61,21.6,1.39,3.3,1.36,3.13,3,0
2023-2024_Bournemouth_Burnley,2023-2024,10,2023-10-28,15:00,Bournemouth,Burnley,2,1,H,1.0,1.0,D,S Barrott,13.0,6.0,6.0,3.0,10.0,5.0,9.0,12.0,2.0,3.0,0.0,0.0,2.15,3.5,3.3,1.75,2.05,2.19,3.82,3.56,2.13,3.66,3.38,1.85,2.12,1.8,2.05,3,0
2023-2024_Wolves_Newcastle,2023-2024,10,2023-10-28,17:30,Wolves,Newcastle,2,2,D,1.0,2.0,A,A Taylor,11.0,13.0,6.0,5.0,8.0,7.0,13.0,15.0,1.0,4.0,0.0,0.0,4.2,4.0,1.75,1.75,2.05,4.4,4.1,1.87,4.26,3.94,1.82,1.83,2.19,1.77,2.1,1,1
2023-2024_West Ham_Everton,2023-2024,10,2023-10-29,13:00,West Ham,Everton,0,1,A,0.0,0.0,D,S Attwell,12.0,10.0,2.0,4.0,4.0,3.0,7.0,11.0,4.0,1.0,0.0,0.0,2.15,3.5,3.3,1.73,2.08,2.21,3.81,3.47,2.15,3.64,3.32,1.8,2.19,1.74,2.12,0,3
2023-2024_Aston Villa_Luton,2023-2024,10,2023-10-29,14:00,Aston Villa,Luton,3,1,H,1.0,0.0,H,J Brooks,17.0,7.0,6.0,1.0,6.0,4.0,11.0,10.0,3.0,2.0,0.0,0.0,1.25,6.5,9.5,1.48,2.6,1.31,6.5,12.0,1.28,6.19,10.79,1.54,2.69,1.51,2.59,3,0
2023-2024_Brighton_Fulham,2023-2024,10,2023-10-29,14:00,Brighton,Fulham,1,1,D,1.0,0.0,H,M Salisbury,18.0,10.0,7.0,5.0,7.0,3.0,12.0,8.0,0.0,3.0,0.0,0.0,1.55,4.2,5.5,1.5,2.5,1.62,4.8,5.75,1.56,4.6,5.42,1.56,2.68,1.5,2.59,1,1
2023-2024_Liverpool_Nott'm Forest,2023-2024,10,2023-10-29,14:00,Liverpool,Nott'm Forest,3,0,H,2.0,0.0,H,C Kavanagh,21.0,9.0,8.0,1.0,8.0,3.0,9.0,13.0,2.0,3.0,0.0,0.0,1.29,5.75,11.0,1.4,2.88,1.3,6.9,11.5,1.27,6.38,10.39,1.43,3.07,1.41,2.91,3,0
2023-2024_Man United_Man City,2023-2024,10,2023-10-29,15:30,Man United,Man City,0,3,A,0.0,1.0,A,P Tierney,7.0,21.0,3.0,10.0,7.0,12.0,9.0,4.0,4.0,1.0,0.0,0.0,5.0,3.8,1.67,1.7,2.1,5.3,4.22,1.74,4.99,4.04,1.69,1.79,2.2,1.73,2.15,0,3
2023-2024_Fulham_Man United,2023-2024,11,2023-11-04,12:30,Fulham,Man United,0,1,A,0.0,0.0,D,J Brooks,18.0,12.0,3.0,5.0,9.0,4.0,9.0,15.0,5.0,2.0,0.0,0.0,3.2,3.6,2.2,1.75,2.05,3.5,3.75,2.26,3.24,3.61,2.2,1.85,2.13,1.79,2.05,0,3
2023-2024_Brentford_West Ham,2023-2024,11,2023-11-04,15:00,Brentford,West Ham,3,2,H,1.0,2.0,A,T Bramall,16.0,12.0,4.0,2.0,4.0,3.0,12.0,14.0,1.0,4.0,0.0,0.0,2.05,3.6,3.5,1.73,2.08,2.12,3.85,3.61,2.08,3.67,3.46,1.78,2.18,1.75,2.11,3,0
2023-2024_Burnley_Crystal Palace,2023-2024,11,2023-11-04,15:00,Burnley,Crystal Palace,0,2,A,0.0,1.0,A,P Bankes,17.0,4.0,5.0,3.0,12.0,1.0,9.0,12.0,0.0,5.0,0.0,0.0,2.75,3.25,2.6,2.2,1.65,2.95,3.33,2.71,2.85,3.23,2.63,2.29,1.71,2.23,1.68,0,3
2023-2024_Everton_Brighton,2023-2024,11,2023-11-04,15:00,Everton,Brighton,1,1,D,1.0,0.0,H,T Robinson,10.0,7.0,4.0,2.0,3.0,3.0,15.0,5.0,4.0,2.0,0.0,0.0,3.1,3.6,2.2,1.57,2.35,3.17,3.98,2.25,3.09,3.81,2.2,1.62,2.48,1.59,2.41,1,1
2023-2024_Man City_Bournemouth,2023-2024,11,2023-11-04,15:00,Man City,Bournemouth,6,1,H,3.0,0.0,H,C Pawson,21.0,5.0,8.0,1.0,12.0,1.0,8.0,9.0,0.0,1.0,0.0,0.0,1.1,11.0,19.0,1.29,3.6,1.11,14.0,34.0,1.1,11.39,26.19,1.33,3.7,1.3,3.53,3,0
2023-2024_Sheffield United_Wolves,2023-2024,11,2023-11-04,15:00,Sheffield United,Wolves,2,1,H,0.0,0.0,D,R Jones,11.0,10.0,2.0,3.0,4.0,4.0,13.0,10.0,2.0,3.0,0.0,0.0,3.8,3.5,2.0,1.91,1.99,4.1,3.79,2.01,3.83,3.64,1.98,1.95,2.02,1.89,1.94,3,0
2023-2024_Newcastle_Arsenal,2023-2024,11,2023-11-04,17:30,Newcastle,Arsenal,1,0,H,0.0,0.0,D,S Attwell,9.0,14.0,2.0,1.0,0.0,11.0,14.0,9.0,5.0,1.0,0.0,0.0,2.8,3.2,2.6,1.95,1.95,2.89,3.5,2.65,2.82,3.39,2.56,2.0,1.96,1.92,1.91,3,0
2023-2024_Nott'm Forest_Aston Villa,2023-2024,11,2023-11-05,14:00,Nott'm Forest,Aston Villa,2,0,H,1.0,0.0,H,J Gillett,5.0,13.0,3.0,3.0,0.0,10.0,6.0,9.0,1.0,1.0,0.0,0.0,4.2,3.75,1.85,1.73,2.08,4.3,3.9,1.93,4.09,3.77,1.89,1.8,2.16,1.76,2.1,3,0
2023-2024_Luton_Liverpool,2023-2024,11,2023-11-05,16:30,Luton,Liverpool,1,1,D,0.0,0.0,D,A Madley,8.0,24.0,5.0,6.0,4.0,7.0,7.0,13.0,1.0,1.0,0.0,0.0,12.0,6.5,1.22,1.36,3.1,12.5,7.3,1.26,11.46,6.8,1.24,1.4,3.22,1.37,3.09,1,1
2023-2024_Tottenham_Chelsea,2023-2024,11,2023-11-06,20:00,Tottenham,Chelsea,1,4,A,1.0,1.0,D,M Oliver,8.0,17.0,5.0,8.0,1.0,6.0,12.0,21.0,1.0,5.0,2.0,0.0,2.0,3.75,3.5,1.7,2.1,2.21,3.92,3.5,2.13,3.73,3.29,1.78,2.27,1.71,2.16,0,3
2023-2024_Wolves_Tottenham,2023-2024,12,2023-11-11,12:30,Wolves,Tottenham,2,1,H,0.0,1.0,A,T Robinson,17.0,6.0,4.0,2.0,11.0,3.0,19.0,15.0,4.0,3.0,0.0,0.0,3.1,3.75,2.2,1.62,2.25,3.41,3.89,2.28,3.13,3.73,2.21,1.66,2.4,1.63,2.32,3,0
2023-2024_Arsenal_Burnley,2023-2024,12,2023-11-11,15:00,Arsenal,Burnley,3,1,H,1.0,0.0,H,M Oliver,16.0,8.0,6.0,5.0,3.0,3.0,8.0,9.0,0.0,1.0,1.0,0.0,1.18,7.0,17.0,1.48,2.6,1.22,8.1,17.0,1.19,7.34,15.07,1.54,2.68,1.49,2.62,3,0
2023-2024_Crystal Palace_Everton,2023-2024,12,2023-11-11,15:00,Crystal Palace,Everton,2,3,A,1.0,1.0,D,S Barrott,13.0,8.0,4.0,4.0,9.0,2.0,9.0,18.0,1.0,4.0,0.0,0.0,2.45,3.2,3.0,2.25,1.62,2.5,3.3,3.27,2.44,3.21,3.11,2.4,1.67,2.29,1.64,0,3
2023-2024_Man United_Luton,2023-2024,12,2023-11-11,15:00,Man United,Luton,1,0,H,0.0,0.0,D,G Scott,15.0,10.0,4.0,4.0,11.0,3.0,9.0,11.0,0.0,2.0,0.0,0.0,1.33,5.25,9.5,1.53,2.4,1.38,6.2,10.0,1.33,5.6,9.17,1.56,2.63,1.53,2.52,3,0
2023-2024_Bournemouth_Newcastle,2023-2024,12,2023-11-11,17:30,Bournemouth,Newcastle,2,0,H,0.0,0.0,D,C Kavanagh,19.0,8.0,10.0,5.0,6.0,5.0,10.0,4.0,2.0,1.0,0.0,0.0,4.75,4.0,1.73,1.7,2.1,5.0,4.2,1.78,4.67,4.03,1.73,1.74,2.3,1.69,2.2,3,0
2023-2024_Aston Villa_Fulham,2023-2024,12,2023-11-12,14:00,Aston Villa,Fulham,3,1,H,2.0,0.0,H,S Hooper,12.0,9.0,6.0,5.0,2.0,2.0,4.0,17.0,2.0,5.0,0.0,0.0,1.57,4.2,5.5,1.7,2.1,1.63,4.5,5.9,1.59,4.28,5.66,1.76,2.27,1.69,2.19,3,0
2023-2024_Brighton_Sheffield United,2023-2024,12,2023-11-12,14:00,Brighton,Sheffield United,1,1,D,1.0,0.0,H,J Brooks,11.0,9.0,6.0,1.0,6.0,3.0,13.0,16.0,3.0,2.0,1.0,0.0,1.25,5.75,13.0,1.4,2.88,1.26,7.4,13.0,1.24,6.73,11.71,1.45,3.1,1.41,2.94,1,1
2023-2024_Liverpool_Brentford,2023-2024,12,2023-11-12,14:00,Liverpool,Brentford,3,0,H,1.0,0.0,H,P Tierney,17.0,16.0,10.0,3.0,6.0,8.0,16.0,12.0,1.0,2.0,0.0,0.0,1.4,5.0,6.5,1.44,2.7,1.45,5.5,7.6,1.42,5.16,7.05,1.48,2.86,1.46,2.73,3,0
2023-2024_West Ham_Nott'm Forest,2023-2024,12,2023-11-12,14:00,West Ham,Nott'm Forest,3,2,H,1.0,1.0,D,M Salisbury,16.0,10.0,6.0,5.0,9.0,4.0,9.0,12.0,2.0,2.0,0.0,0.0,1.85,3.6,4.0,1.75,2.05,1.93,3.92,4.5,1.89,3.77,4.09,1.84,2.12,1.79,2.05,3,0
2023-2024_Chelsea_Man City,2023-2024,12,2023-11-12,16:30,Chelsea,Man City,4,4,D,2.0,2.0,D,A Taylor,17.0,15.0,9.0,10.0,3.0,3.0,12.0,15.0,5.0,3.0,0.0,0.0,5.0,3.7,1.73,1.88,2.02,5.4,3.98,1.78,4.93,3.83,1.74,1.94,2.08,1.84,2.0,1,1
2023-2024_Man City_Liverpool,2023-2024,13,2023-11-25,12:30,Man City,Liverpool,1,1,D,1.0,0.0,H,C Kavanagh,16.0,8.0,5.0,3.0,9.0,6.0,9.0,11.0,1.0,3.0,0.0,0.0,1.73,4.2,4.2,1.48,2.6,1.8,4.5,4.51,1.75,4.31,4.29,1.53,2.75,1.5,2.62,1,1
2023-2024_Burnley_West Ham,2023-2024,13,2023-11-25,15:00,Burnley,West Ham,1,2,A,0.0,0.0,D,S Barrott,11.0,11.0,5.0,3.0,4.0,5.0,11.0,7.0,1.0,3.0,0.0,0.0,3.4,3.5,2.05,1.75,2.05,3.63,3.79,2.17,3.47,3.62,2.1,1.85,2.16,1.78,2.08,0,3
2023-2024_Luton_Crystal Palace,2023-2024,13,2023-11-25,15:00,Luton,Crystal Palace,2,1,H,0.0,0.0,D,J Gillett,8.0,16.0,3.0,8.0,4.0,5.0,15.0,12.0,6.0,1.0,0.0,0.0,3.6,3.3,2.1,2.15,1.67,3.8,3.54,2.17,3.63,3.38,2.13,2.23,1.77,2.16,1.72,3,0
2023-2024_Newcastle_Chelsea,2023-2024,13,2023-11-25,15:00,Newcastle,Chelsea,4,1,H,1.0,1.0,D,S Hooper,14.0,7.0,5.0,4.0,4.0,2.0,13.0,19.0,4.0,4.0,0.0,1.0,2.55,3.5,2.63,1.86,2.04,2.72,3.66,2.76,2.62,3.5,2.68,1.9,2.07,1.84,2.01,3,0
2023-2024_Nott'm Forest_Brighton,2023-2024,13,2023-11-25,15:00,Nott'm Forest,Brighton,2,3,A,1.0,2.0,A,A Taylor,18.0,11.0,5.0,5.0,6.0,4.0,12.0,7.0,2.0,4.0,0.0,1.0,3.2,3.6,2.15,1.73,2.08,3.4,3.8,2.25,3.22,3.64,2.2,1.79,2.25,1.74,2.13,0,3
2023-2024_Sheffield United_Bournemouth,2023-2024,13,2023-11-25,15:00,Sheffield United,Bournemouth,1,3,A,0.0,2.0,A,A Madley,10.0,23.0,2.0,11.0,4.0,7.0,6.0,8.0,4.0,1.0,0.0,0.0,3.2,3.5,2.2,1.85,2.05,3.47,3.72,2.25,3.29,3.53,2.21,1.91,2.08,1.83,2.02,0,3
2023-2024_Brentford_Arsenal,2023-2024,13,2023-11-25,17:30,Brentford,Arsenal,0,1,A,0.0,0.0,D,T Robinson,9.0,15.0,3.0,4.0,1.0,8.0,9.0,7.0,1.0,1.0,0.0,0.0,4.5,3.75,1.75,1.9,2.0,5.0,4.01,1.8,4.64,3.84,1.77,1.94,2.03,1.88,1.96,0,3
2023-2024_Tottenham_Aston Villa,2023-2024,13,2023-11-26,14:00,Tottenham,Aston Villa,1,2,A,1.0,1.0,D,R Jones,18.0,15.0,8.0,5.0,9.0,3.0,11.0,13.0,0.0,4.0,0.0,0.0,2.3,3.8,2.8,1.5,2.5,2.42,4.01,2.9,2.35,3.89,2.8,1.55,2.75,1.5,2.59,0,3
2023-2024_Everton_Man United,2023-2024,13,2023-11-26,16:30,Everton,Man United,0,3,A,0.0,1.0,A,J Brooks,24.0,9.0,6.0,4.0,6.0,5.0,10.0,8.0,3.0,0.0,0.0,0.0,2.7,3.4,2.55,1.85,2.05,2.8,3.7,2.65,2.74,3.52,2.56,1.87,2.11,1.82,2.03,0,3
2023-2024_Fulham_Wolves,2023-2024,13,2023-11-27,20:00,Fulham,Wolves,3,2,H,1.0,1.0,D,M Salisbury,12.0,10.0,6.0,6.0,6.0,2.0,13.0,13.0,2.0,2.0,0.0,0.0,2.38,3.3,3.0,2.08,1.73,2.51,3.48,3.1,2.43,3.34,3.02,2.16,1.82,2.1,1.76,3,0
2023-2024_Arsenal_Wolves,2023-2024,14,2023-12-02,15:00,Arsenal,Wolves,2,1,H,2.0,0.0,H,P Bankes,19.0,6.0,6.0,3.0,4.0,0.0,10.0,10.0,1.0,2.0,0.0,0.0,1.25,5.5,12.0,1.65,2.2,1.3,6.5,12.6,1.27,5.95,11.58,1.73,2.37,1.65,2.27,3,0
2023-2024_Brentford_Luton,2023-2024,14,2023-12-02,15:00,Brentford,Luton,3,1,H,0.0,0.0,D,A Taylor,27.0,7.0,6.0,1.0,7.0,5.0,10.0,8.0,1.0,2.0,0.0,0.0,1.45,4.5,6.5,1.7,2.1,1.51,4.9,7.5,1.48,4.63,6.88,1.8,2.25,1.72,2.13,3,0
2023-2024_Burnley_Sheffield United,2023-2024,14,2023-12-02,15:00,Burnley,Sheffield United,5,0,H,2.0,0.0,H,C Kavanagh,19.0,6.0,7.0,3.0,6.0,1.0,9.0,12.0,2.0,5.0,0.0,1.0,1.8,3.6,4.5,2.06,1.84,1.89,3.82,5.0,1.83,3.68,4.55,2.1,1.89,2.0,1.84,3,0
2023-2024_Nott'm Forest_Everton,2023-2024,14,2023-12-02,17:30,Nott'm Forest,Everton,0,1,A,0.0,0.0,D,P Tierney,13.0,12.0,2.0,3.0,4.0,3.0,15.0,14.0,1.0,0.0,0.0,0.0,2.75,3.25,2.6,2.05,1.75,2.9,3.5,2.67,2.8,3.35,2.62,2.13,1.85,2.04,1.8,0,3
2023-2024_Newcastle_Man United,2023-2024,14,2023-12-02,20:00,Newcastle,Man United,1,0,H,0.0,0.0,D,R Jones,22.0,8.0,4.0,1.0,7.0,3.0,6.0,13.0,1.0,2.0,0.0,0.0,1.91,3.75,3.8,1.67,2.15,2.0,4.01,4.05,1.94,3.84,3.84,1.75,2.32,1.71,2.19,3,0
2023-2024_Bournemouth_Aston Villa,2023-2024,14,2023-12-03,14:00,Bournemouth,Aston Villa,2,2,D,1.0,1.0,D,T Bramall,15.0,11.0,7.0,3.0,7.0,7.0,16.0,12.0,5.0,3.0,0.0,0.0,3.4,4.0,1.95,1.53,2.4,3.57,4.19,2.07,3.45,4.0,2.01,1.57,2.67,1.52,2.54,1,1
2023-2024_Chelsea_Brighton,2023-2024,14,2023-12-03,14:00,Chelsea,Brighton,3,2,H,2.0,1.0,H,C Pawson,8.0,18.0,5.0,9.0,5.0,8.0,16.0,12.0,3.0,5.0,1.0,0.0,1.73,4.2,4.2,1.53,2.4,1.78,4.37,4.6,1.75,4.24,4.37,1.58,2.55,1.53,2.44,3,0
2023-2024_Liverpool_Fulham,2023-2024,14,2023-12-03,14:00,Liverpool,Fulham,4,3,H,2.0,2.0,D,S Attwell,26.0,9.0,12.0,5.0,3.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.25,6.5,9.0,1.4,2.88,1.29,7.2,11.5,1.26,6.62,10.56,1.43,3.07,1.41,2.93,3,0
